	ra1m_Cov.2	rb1m_Cov.2	rc1m._Cov.2	rd1m_Cov.2	re1m._Cov.2	rf1m_Cov.2	rg1m._Cov.2	sa1m_Cov.1	sb1m_Cov.1	sc1m_Cov.1	sd1m_Cov.1	se1m_Cov.1	sf1m_Cov.1	sg1m_Cov.1
hsa-miR-3942-5p:mirBase	0	1.51595083468253	0	0	1.63719175772182	0	0	0	0	0	0	0	0	0
hsa-miR-3943-3p:Novel	1.44599149467803	1.51595083468253	1.58904196659834	1.70175689381718	0	0	0	1.42753748356547	0	0	0	1.85256200061876	0	0
hsa-miR-3943-5p:Novel	0	0	0	0	0	0	1.54326465291206	0	0	0	1.55166019882974	0	0	1.51185521264999
hsa-miR-3944-3p:mirBase	2.89198298935606	1.51595083468253	1.58904196659834	0	4.91157527316544	1.42243666245151	0	2.85507496713095	2.41701773849318	1.53798358048729	0	0	0	0
hsa-miR-3944-5p:mirBase	1.44599149467803	0	0	0	1.63719175772182	0	1.54326465291206	0	2.41701773849318	0	0	0	0	0
hsa-miR-3945-3p:Novel	0	1.51595083468253	0	0	0	0	0	0	0	0	1.55166019882974	0	0	1.51185521264999
hsa-miR-3945-5p:Novel	8.67594896806817	10.6116558427777	12.7123357327867	0	11.4603423040527	11.3794932996121	10.8028525703844	1.42753748356547	7.25105321547955	3.07596716097459	0	1.85256200061876	4.52134754242154	6.04742085059998
hsa-miR-3960-3p:Novel	4.33797448403408	0	1.58904196659834	0	1.63719175772182	4.26730998735454	1.54326465291206	4.28261245069642	31.4212306004114	4.61395074146188	4.65498059648921	9.26281000309378	10.5498109323169	4.53556563794998
hsa-miR-3960-5p:Novel	23.1358639148484	30.3190166936506	17.4794616325817	13.6140551505374	26.195068123549	19.9141132743212	9.25958791747238	35.6884370891369	246.535809326305	59.9813596390045	41.8948253684029	151.910084050738	36.1707803393723	33.2608146782999
hsa-miR-3972-3p:Novel	0	0	1.58904196659834	0	0	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-3972-5p:Novel	0	0	0	0	1.63719175772182	1.42243666245151	1.54326465291206	0	0	0	0	1.85256200061876	0	0
hsa-miR-3973-3p:Novel	0	0	0	0	0	0	1.54326465291206	0	2.41701773849318	0	0	0	0	1.51185521264999
hsa-miR-3973-5p:Novel	0	0	0	0	0	0	0	4.28261245069642	0	0	4.65498059648921	3.70512400123751	0	0
hsa-miR-3974-3p:Novel	1.44599149467803	0	0	0	1.63719175772182	0	0	0	0	0	1.55166019882974	0	0	1.51185521264999
hsa-miR-3974-5p:Novel	0	0	0	0	1.63719175772182	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-3975-3p:Novel	0	0	0	0	1.63719175772182	0	0	1.42753748356547	0	1.53798358048729	0	0	0	0
hsa-miR-3975-5p:Novel	1.44599149467803	0	0	0	0	0	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-3976-3p:Novel	46.2717278296969	37.8987708670632	33.3698812985651	0	1.63719175772182	19.9141132743212	32.4085577111533	9.99276238495832	4.83403547698637	38.4495895121824	23.2749029824461	31.4935540105188	24.1138535595816	36.2845251035999
hsa-miR-3976-5p:Novel	0	0	0	0	0	1.42243666245151	0	1.42753748356547	0	0	0	0	1.50711584747385	0
hsa-miR-3977-3p:Novel	0	0	3.17808393319668	0	3.27438351544363	1.42243666245151	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-3977-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3978-3p:Novel	0	3.03190166936506	3.17808393319668	11.9122982567202	3.27438351544363	2.84487332490303	1.54326465291206	5.7101499342619	4.83403547698637	0	4.65498059648921	3.70512400123751	1.50711584747385	3.02371042529999
hsa-miR-3978-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-409-3p:mirBase	0	0	0	0	1.63719175772182	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-409-5p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-410-3p:mirBase	0	1.51595083468253	0	0	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-410-5p:mirBase	2.89198298935606	6.06380333873012	1.58904196659834	0	4.91157527316544	5.68974664980605	4.62979395873619	1.42753748356547	9.66807095397273	4.61395074146188	4.65498059648921	3.70512400123751	18.0853901696862	12.0948417012
hsa-miR-411-3p:mirBase	2.89198298935606	1.51595083468253	0	0	0	2.84487332490303	0	2.85507496713095	4.83403547698637	0	0	0	1.50711584747385	1.51185521264999
hsa-miR-411-5p:mirBase	0	0	1.58904196659834	0	0	0	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-412-3p:mirBase	0	0	1.58904196659834	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-412-5p:mirBase	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-421-3p:Novel	1.44599149467803	0	1.58904196659834	0	0	0	0	0	0	0	1.55166019882974	0	1.50711584747385	1.51185521264999
hsa-miR-421-5p:Novel	53.501685303087	48.5104267098409	84.2192242297119	0	72.0364373397599	59.7423398229635	80.2497619514273	41.3985870233988	36.2552660773977	61.5193432194918	60.5147477543598	22.2307440074251	37.6778961868462	37.7963803162499
hsa-miR-422a-3p:Novel	26.0278469042045	21.2233116855554	22.2465875323767	6.80702757526871	32.7438351544363	19.9141132743212	24.692234446593	65.6667242440118	178.859312648496	58.4433760585172	116.37451491223	57.4294220191814	146.190237204963	110.36543052345
hsa-miR-422a-5p:Novel	0	1.51595083468253	1.58904196659834	0	0	0	0	0	0	4.61395074146188	0	1.85256200061876	0	0
hsa-miR-423-3p:mirBase	2202.24504639464	2057.14528266419	2289.8094738682	35.7368947701607	3131.94783252183	1982.87670745741	2057.17178233178	1390.42150899277	1368.03203998714	2476.15356458454	949.6160416838	1719.17753657421	1775.38246832419	2158.92924366419
hsa-miR-423-5p:mirBase	378.849771605643	312.285871944601	254.246714655734	10.2105413629031	415.846706461341	304.401445764624	268.528049606699	201.282785182732	145.021064309591	361.426141414514	111.719534315741	268.62149008972	339.101065681616	322.025160294449
hsa-miR-424-3p:mirBase	65.0696172605113	39.4147217017458	46.0822170313518	0	175.179518076234	41.2506632110939	37.0383516698895	59.9565743097499	9.66807095397273	15.3798358048729	35.688184573084	35.1986780117564	48.2277071191631	16.6304073391499
hsa-miR-424-5p:mirBase	33.2578043775946	22.7392625202379	12.7123357327867	0	47.4785609739326	22.7589865992242	20.0624404878568	32.8333621220059	9.66807095397273	23.0697537073094	40.3431651695732	5.55768600185627	19.59250601716	4.53556563794998
hsa-miR-425-3p:mirBase	107.003370606174	104.600607593095	149.369944860244	5.10527068145153	124.426573586858	128.019299620636	92.5958791747238	202.710322666297	203.029490033427	361.426141414514	103.961233321592	153.762646051357	449.120522547207	102.8061544602
hsa-miR-425-5p:mirBase	322.4561033132	268.323297738808	419.507079181961	47.649193026881	586.11464926441	446.645112009775	379.643104616368	365.449595792762	449.565299359732	352.198239931591	425.154894479348	194.519010064969	360.20068754625	343.191133271549
hsa-miR-4251-3p:Novel	0	0	0	0	1.63719175772182	0	0	0	2.41701773849318	1.53798358048729	1.55166019882974	0	4.52134754242154	0
hsa-miR-4251-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-4252-3p:Novel	0	0	0	0	0	0	0	0	0	0	1.55166019882974	1.85256200061876	1.50711584747385	0
hsa-miR-4252-5p:Novel	0	1.51595083468253	0	0	0	0	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-4253-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4253-5p:Novel	0	0	0	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-4254-3p:Novel	0	1.51595083468253	0	0	0	2.84487332490303	0	2.85507496713095	7.25105321547955	0	0	7.41024800247502	3.0142316949477	1.51185521264999
hsa-miR-4254-5p:Novel	1.44599149467803	0	0	0	0	0	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-4255-3p:Novel	0	0	0	0	0	0	0	0	2.41701773849318	0	1.55166019882974	0	3.0142316949477	3.02371042529999
hsa-miR-4255-5p:Novel	0	0	0	0	0	0	0	0	0	1.53798358048729	1.55166019882974	0	0	0
hsa-miR-4256-3p:Novel	0	1.51595083468253	1.58904196659834	0	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-4256-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4257-3p:Novel	0	0	0	0	1.63719175772182	1.42243666245151	0	0	0	1.53798358048729	0	1.85256200061876	0	0
hsa-miR-4257-5p:Novel	1.44599149467803	0	0	0	0	0	0	0	2.41701773849318	0	1.55166019882974	0	0	0
hsa-miR-4258-3p:Novel	4.33797448403408	1.51595083468253	6.35616786639335	0	9.82315054633089	5.68974664980605	6.17305861164825	17.1304498027857	48.3403547698637	10.7658850634111	12.4132815906379	37.0512400123751	9.04269508484309	10.58298648855
hsa-miR-4258-5p:Novel	5.78396597871211	3.03190166936506	9.53425179959003	0	6.54876703088726	0	7.71632326456032	1.42753748356547	19.3361419079455	1.53798358048729	0	9.26281000309378	10.5498109323169	3.02371042529999
hsa-miR-4259-3p:Novel	1.44599149467803	0	0	1.70175689381718	0	0	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-4259-5p:Novel	2.89198298935606	3.03190166936506	4.76712589979501	6.80702757526871	4.91157527316544	0	0	0	2.41701773849318	4.61395074146188	4.65498059648921	1.85256200061876	9.04269508484309	4.53556563794998
hsa-miR-4260-3p:Novel	0	0	0	0	0	0	1.54326465291206	1.42753748356547	2.41701773849318	0	0	3.70512400123751	1.50711584747385	0
hsa-miR-4260-5p:Novel	1.44599149467803	1.51595083468253	0	1.70175689381718	0	1.42243666245151	0	2.85507496713095	2.41701773849318	0	0	1.85256200061876	0	0
hsa-miR-4261-3p:Novel	0	0	0	0	0	0	1.54326465291206	0	0	0	0	1.85256200061876	1.50711584747385	0
hsa-miR-4261-5p:Novel	4.33797448403408	1.51595083468253	1.58904196659834	0	1.63719175772182	4.26730998735454	1.54326465291206	0	4.83403547698637	6.15193432194918	0	7.41024800247502	1.50711584747385	0
hsa-miR-4262-3p:Novel	28.9198298935606	22.7392625202379	23.8356294989751	0	58.9389032779853	28.4487332490303	24.692234446593	8.56522490139285	9.66807095397273	32.2976551902332	7.75830099414869	12.9679340043313	16.5782743222123	42.3319459541999
hsa-miR-4262-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4263-3p:Novel	2.89198298935606	0	0	0	1.63719175772182	1.42243666245151	0	0	0	1.53798358048729	0	0	0	1.51185521264999
hsa-miR-4263-5p:Novel	0	0	0	0	1.63719175772182	0	0	0	0	0	0	0	0	0
hsa-miR-4264-3p:Novel	1.44599149467803	3.03190166936506	1.58904196659834	1.70175689381718	9.82315054633089	2.84487332490303	3.08652930582413	2.85507496713095	0	1.53798358048729	1.55166019882974	1.85256200061876	4.52134754242154	0
hsa-miR-4264-5p:Novel	0	1.51595083468253	0	0	1.63719175772182	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-4265-3p:Novel	0	1.51595083468253	0	34.0351378763435	1.63719175772182	1.42243666245151	0	1.42753748356547	0	1.53798358048729	1.55166019882974	0	1.50711584747385	0
hsa-miR-4265-5p:Novel	0	0	3.17808393319668	3.40351378763435	0	0	1.54326465291206	1.42753748356547	0	0	0	1.85256200061876	1.50711584747385	0
hsa-miR-4266-3p:Novel	0	0	0	0	0	0	0	2.85507496713095	0	0	0	1.85256200061876	0	1.51185521264999
hsa-miR-4266-5p:Novel	0	0	0	0	1.63719175772182	0	0	0	0	0	0	0	0	0
hsa-miR-4267-3p:Novel	0	1.51595083468253	1.58904196659834	0	0	1.42243666245151	3.08652930582413	1.42753748356547	2.41701773849318	0	0	1.85256200061876	3.0142316949477	1.51185521264999
hsa-miR-4267-5p:Novel	1.44599149467803	1.51595083468253	1.58904196659834	0	0	0	0	0	0	0	0	0	1.50711584747385	1.51185521264999
hsa-miR-4268-3p:Novel	0	1.51595083468253	1.58904196659834	0	0	0	0	0	0	0	0	3.70512400123751	4.52134754242154	3.02371042529999
hsa-miR-4268-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-4269-3p:Novel	1.44599149467803	1.51595083468253	4.76712589979501	5.10527068145153	1.63719175772182	4.26730998735454	3.08652930582413	2.85507496713095	9.66807095397273	1.53798358048729	6.20664079531895	3.70512400123751	7.53557923736924	3.02371042529999
hsa-miR-4269-5p:Novel	1.44599149467803	1.51595083468253	0	0	1.63719175772182	7.11218331225756	0	1.42753748356547	2.41701773849318	3.07596716097459	6.20664079531895	3.70512400123751	0	0
hsa-miR-4270-3p:Novel	0	0	1.58904196659834	0	0	0	0	0	2.41701773849318	1.53798358048729	0	0	0	0
hsa-miR-4270-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4271-3p:Novel	0	0	0	0	0	1.42243666245151	0	1.42753748356547	0	0	0	0	0	0
hsa-miR-4271-5p:Novel	0	0	0	0	0	0	0	0	0	1.53798358048729	1.55166019882974	0	1.50711584747385	3.02371042529999
hsa-miR-4272-3p:Novel	0	1.51595083468253	0	0	0	0	0	1.42753748356547	0	0	1.55166019882974	0	0	0
hsa-miR-4272-5p:Novel	0	0	0	0	0	0	0	0	0	1.53798358048729	0	0	0	0
hsa-miR-4273-3p:Novel	52.055693808409	34.8668691976982	39.7260491649584	0	47.4785609739326	64.0096498103181	41.6681456286257	28.5507496713095	50.7573725083568	69.2092611219283	13.9649417894676	51.8717360173252	57.2704022040062	65.0097741439498
hsa-miR-4273-5p:Novel	18.7978894308144	21.2233116855554	14.301377699385	0	9.82315054633089	17.0692399494182	10.8028525703844	14.2753748356547	4.83403547698637	13.8418522243857	13.9649417894676	20.3781820068063	24.1138535595816	15.1185521264999
hsa-miR-4274-3p:Novel	0	1.51595083468253	0	0	0	1.42243666245151	0	0	2.41701773849318	1.53798358048729	1.55166019882974	1.85256200061876	0	0
hsa-miR-4274-5p:Novel	1.44599149467803	16.6754591815078	1.58904196659834	0	0	2.84487332490303	0	2.85507496713095	4.83403547698637	3.07596716097459	4.65498059648921	1.85256200061876	0	0
hsa-miR-4275-3p:Novel	0	1.51595083468253	0	0	0	1.42243666245151	0	1.42753748356547	0	1.53798358048729	0	0	3.0142316949477	0
hsa-miR-4275-5p:Novel	0	0	0	0	0	1.42243666245151	0	0	2.41701773849318	0	0	0	0	0
hsa-miR-4276-3p:Novel	0	0	1.58904196659834	1.70175689381718	0	0	0	1.42753748356547	4.83403547698637	0	0	0	0	0
hsa-miR-4276-5p:Novel	0	0	0	0	0	1.42243666245151	1.54326465291206	0	2.41701773849318	0	1.55166019882974	0	0	0
hsa-miR-4277-3p:Novel	2.89198298935606	1.51595083468253	0	0	1.63719175772182	5.68974664980605	4.62979395873619	2.85507496713095	0	3.07596716097459	1.55166019882974	0	1.50711584747385	3.02371042529999
hsa-miR-4277-5p:Novel	10.1219404627462	28.8030658589681	7.94520983299169	3.40351378763435	19.6463010926618	17.0692399494182	4.62979395873619	32.8333621220059	50.7573725083568	55.3674088975426	18.6199223859569	77.8076040259877	58.7775180514801	10.58298648855
hsa-miR-4278-3p:Novel	160.505055909261	142.499378460158	141.424735027252	8.50878446908588	62.213286793429	143.666102907603	104.94199639802	54.246424375488	24.1701773849318	192.247947560912	35.688184573084	64.8396700216565	120.569267797908	182.934480730649
hsa-miR-4278-5p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4279-3p:Novel	0	0	0	0	0	2.84487332490303	0	1.42753748356547	7.25105321547955	0	0	1.85256200061876	1.50711584747385	0
hsa-miR-4279-5p:Novel	0	0	0	0	0	0	0	1.42753748356547	2.41701773849318	1.53798358048729	0	0	1.50711584747385	0
hsa-miR-4280-3p:Novel	2.89198298935606	1.51595083468253	3.17808393319668	0	0	2.84487332490303	3.08652930582413	2.85507496713095	2.41701773849318	1.53798358048729	0	0	0	0
hsa-miR-4280-5p:Novel	0	0	0	0	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-4281-3p:Novel	13.0139234521023	10.6116558427777	9.53425179959003	0	3.27438351544363	4.26730998735454	0	4.28261245069642	19.3361419079455	3.07596716097459	6.20664079531895	9.26281000309378	16.5782743222123	4.53556563794998
hsa-miR-4281-5p:Novel	1.44599149467803	0	0	0	0	1.42243666245151	1.54326465291206	4.28261245069642	33.8382483389046	0	1.55166019882974	16.6730580055688	3.0142316949477	0
hsa-miR-4282-3p:Novel	0	1.51595083468253	1.58904196659834	0	0	0	0	0	0	1.53798358048729	0	0	1.50711584747385	0
hsa-miR-4282-5p:Novel	0	1.51595083468253	0	0	0	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-4283-1-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-4283-1-5p:Novel	0	0	1.58904196659834	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4283-2-3p:Novel	1.44599149467803	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4283-2-5p:Novel	0	0	0	0	0	0	0	0	0	0	1.55166019882974	0	0	0
hsa-miR-4284-3p:Novel	17.3518979361363	9.09570500809518	7.94520983299169	11.9122982567202	49.1157527316545	27.0262965865787	15.4326465291206	38.5435120562678	45.9233370313705	18.4558029658475	65.169728350849	120.416530040219	54.2561705090585	37.7963803162499
hsa-miR-4284-5p:Novel	0	1.51595083468253	0	0	0	0	0	0	0	0	0	3.70512400123751	0	0
hsa-miR-4285-3p:Novel	0	1.51595083468253	1.58904196659834	1.70175689381718	3.27438351544363	7.11218331225756	6.17305861164825	11.4202998685238	7.25105321547955	3.07596716097459	3.10332039765948	9.26281000309378	1.50711584747385	0
hsa-miR-4285-5p:Novel	34.7037958722727	65.1858858913488	22.2465875323767	3.40351378763435	18.00910933494	35.5609165612878	38.5816163228016	57.101499342619	1063.487804937	63.0573267999791	238.95567061978	622.460832207902	19.59250601716	21.1659729770999
hsa-miR-4286-3p:Novel	53.501685303087	60.6380333873012	66.7397625971302	3.40351378763435	139.161299406354	59.7423398229635	69.4469093810428	85.6522490139285	212.6975609874	35.3736223512078	235.85235022212	185.256200061876	105.498109323169	15.1185521264999
hsa-miR-4286-5p:Novel	0	1.51595083468253	0	0	1.63719175772182	0	0	1.42753748356547	0	0	1.55166019882974	0	3.0142316949477	0
hsa-miR-4287-3p:Novel	1.44599149467803	0	0	0	0	0	0	0	0	0	1.55166019882974	0	1.50711584747385	0
hsa-miR-4287-5p:Novel	0	1.51595083468253	0	0	0	0	1.54326465291206	1.42753748356547	0	1.53798358048729	0	0	0	0
hsa-miR-4288-3p:Novel	1.44599149467803	1.51595083468253	4.76712589979501	0	4.91157527316544	2.84487332490303	1.54326465291206	4.28261245069642	4.83403547698637	1.53798358048729	3.10332039765948	12.9679340043313	3.0142316949477	3.02371042529999
hsa-miR-4288-5p:Novel	0	0	1.58904196659834	0	1.63719175772182	0	0	0	0	0	0	0	0	0
hsa-miR-4289-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4289-5p:Novel	0	0	0	0	0	1.42243666245151	1.54326465291206	0	0	0	0	0	0	0
hsa-miR-429-3p:Novel	0	0	0	0	0	0	0	1.42753748356547	4.83403547698637	0	0	3.70512400123751	0	0
hsa-miR-429-5p:Novel	0	0	0	0	0	0	1.54326465291206	1.42753748356547	2.41701773849318	0	0	0	1.50711584747385	0
hsa-miR-4290-3p:Novel	2.89198298935606	7.57975417341265	33.3698812985651	1.70175689381718	6.54876703088726	4.26730998735454	20.0624404878568	4.28261245069642	0	13.8418522243857	7.75830099414869	11.1153720037125	9.04269508484309	33.2608146782999
hsa-miR-4290-5p:Novel	2.89198298935606	0	1.58904196659834	0	1.63719175772182	0	0	1.42753748356547	0	0	0	0	1.50711584747385	0
hsa-miR-4291-3p:Novel	0	0	0	0	0	1.42243666245151	1.54326465291206	0	4.83403547698637	0	1.55166019882974	1.85256200061876	1.50711584747385	3.02371042529999
hsa-miR-4291-5p:Novel	2.89198298935606	0	1.58904196659834	0	1.63719175772182	0	0	2.85507496713095	0	1.53798358048729	1.55166019882974	1.85256200061876	0	1.51185521264999
hsa-miR-4292-3p:Novel	0	0	0	3.40351378763435	0	0	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-4292-5p:Novel	0	0	0	8.50878446908588	1.63719175772182	0	0	0	0	0	0	1.85256200061876	0	0
hsa-miR-4293-3p:Novel	0	0	0	1.70175689381718	0	0	0	0	0	0	1.55166019882974	0	3.0142316949477	0
hsa-miR-4293-5p:Novel	0	1.51595083468253	3.17808393319668	0	0	2.84487332490303	1.54326465291206	1.42753748356547	0	1.53798358048729	1.55166019882974	3.70512400123751	6.02846338989539	0
hsa-miR-4294-3p:Novel	2.89198298935606	0	0	1.70175689381718	3.27438351544363	1.42243666245151	0	1.42753748356547	2.41701773849318	0	0	0	0	0
hsa-miR-4294-5p:Novel	1.44599149467803	3.03190166936506	0	0	0	0	0	1.42753748356547	0	1.53798358048729	3.10332039765948	0	1.50711584747385	0
hsa-miR-4295-3p:Novel	1.44599149467803	3.03190166936506	1.58904196659834	0	1.63719175772182	0	1.54326465291206	1.42753748356547	2.41701773849318	0	0	0	1.50711584747385	0
hsa-miR-4295-5p:Novel	1.44599149467803	1.51595083468253	1.58904196659834	0	1.63719175772182	0	1.54326465291206	0	7.25105321547955	0	0	0	0	0
hsa-miR-4296-3p:Novel	0	0	0	0	1.63719175772182	0	3.08652930582413	2.85507496713095	0	0	1.55166019882974	5.55768600185627	1.50711584747385	1.51185521264999
hsa-miR-4296-5p:Novel	0	3.03190166936506	1.58904196659834	1.70175689381718	3.27438351544363	0	0	4.28261245069642	0	6.15193432194918	0	7.41024800247502	3.0142316949477	1.51185521264999
hsa-miR-4297-3p:Novel	0	0	0	1.70175689381718	0	0	0	0	0	0	0	0	0	0
hsa-miR-4297-5p:Novel	5.78396597871211	6.06380333873012	0	3.40351378763435	1.63719175772182	2.84487332490303	1.54326465291206	1.42753748356547	36.2552660773977	1.53798358048729	3.10332039765948	24.0833060080438	4.52134754242154	1.51185521264999
hsa-miR-4298-3p:Novel	1.44599149467803	0	0	0	3.27438351544363	1.42243666245151	1.54326465291206	0	2.41701773849318	1.53798358048729	0	1.85256200061876	4.52134754242154	4.53556563794998
hsa-miR-4298-5p:Novel	1.44599149467803	0	1.58904196659834	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4299-3p:Novel	0	0	0	0	0	0	0	0	0	0	0	0	1.50711584747385	0
hsa-miR-4299-5p:Novel	1.44599149467803	0	0	0	0	1.42243666245151	0	0	0	0	1.55166019882974	0	1.50711584747385	0
hsa-miR-4300-3p:Novel	5.78396597871211	6.06380333873012	14.301377699385	0	4.91157527316544	9.95705663716059	26.2354990995051	0	9.66807095397273	3.07596716097459	0	1.85256200061876	3.0142316949477	21.1659729770999
hsa-miR-4300-5p:Novel	0	0	0	1.70175689381718	0	0	0	1.42753748356547	2.41701773849318	0	1.55166019882974	3.70512400123751	4.52134754242154	0
hsa-miR-4301-3p:Novel	0	3.03190166936506	1.58904196659834	5.10527068145153	4.91157527316544	4.26730998735454	0	5.7101499342619	0	0	4.65498059648921	1.85256200061876	4.52134754242154	1.51185521264999
hsa-miR-4301-5p:Novel	0	0	0	0	3.27438351544363	0	0	2.85507496713095	0	1.53798358048729	0	0	1.50711584747385	0
hsa-miR-4302-3p:Novel	2.89198298935606	0	1.58904196659834	0	0	0	0	0	2.41701773849318	0	1.55166019882974	3.70512400123751	1.50711584747385	0
hsa-miR-4302-5p:Novel	0	0	0	0	0	1.42243666245151	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-4303-3p:Novel	1.44599149467803	0	0	1.70175689381718	6.54876703088726	1.42243666245151	1.54326465291206	0	2.41701773849318	1.53798358048729	1.55166019882974	1.85256200061876	4.52134754242154	3.02371042529999
hsa-miR-4303-5p:Novel	0	0	0	0	0	1.42243666245151	0	0	0	0	0	0	0	1.51185521264999
hsa-miR-4304-3p:Novel	1.44599149467803	0	0	0	0	2.84487332490303	0	0	0	3.07596716097459	0	0	0	0
hsa-miR-4304-5p:Novel	0	0	1.58904196659834	6.80702757526871	8.18595878860907	2.84487332490303	1.54326465291206	4.28261245069642	4.83403547698637	9.22790148292377	1.55166019882974	5.55768600185627	7.53557923736924	3.02371042529999
hsa-miR-4305-3p:Novel	2.89198298935606	1.51595083468253	1.58904196659834	0	0	1.42243666245151	0	2.85507496713095	0	0	1.55166019882974	0	1.50711584747385	3.02371042529999
hsa-miR-4305-5p:Novel	1.44599149467803	1.51595083468253	1.58904196659834	0	3.27438351544363	1.42243666245151	0	1.42753748356547	0	1.53798358048729	1.55166019882974	0	3.0142316949477	0
hsa-miR-4306-3p:Novel	1.44599149467803	3.03190166936506	0	3.40351378763435	0	0	0	0	0	3.07596716097459	1.55166019882974	0	1.50711584747385	1.51185521264999
hsa-miR-4306-5p:Novel	0	0	0	0	0	1.42243666245151	0	0	2.41701773849318	1.53798358048729	0	1.85256200061876	1.50711584747385	1.51185521264999
hsa-miR-4307-3p:Novel	0	0	0	0	0	0	1.54326465291206	1.42753748356547	0	1.53798358048729	0	0	1.50711584747385	0
hsa-miR-4307-5p:Novel	1.44599149467803	0	0	0	1.63719175772182	0	1.54326465291206	0	0	1.53798358048729	1.55166019882974	0	0	0
hsa-miR-4308-3p:Novel	0	0	0	0	0	0	0	1.42753748356547	0	0	1.55166019882974	1.85256200061876	0	0
hsa-miR-4308-5p:Novel	0	0	0	1.70175689381718	3.27438351544363	0	0	0	0	0	0	0	0	0
hsa-miR-4309-3p:Novel	1.44599149467803	1.51595083468253	1.58904196659834	0	3.27438351544363	1.42243666245151	1.54326465291206	1.42753748356547	4.83403547698637	0	0	1.85256200061876	1.50711584747385	1.51185521264999
hsa-miR-4309-5p:Novel	1.44599149467803	0	1.58904196659834	0	1.63719175772182	0	4.62979395873619	1.42753748356547	0	1.53798358048729	1.55166019882974	0	3.0142316949477	0
hsa-miR-431-3p:mirBase	14.4599149467803	7.57975417341265	28.6027553987701	0	22.9206846081054	15.6468032869666	21.6057051407689	67.0942617275773	21.7531596464386	115.348768536547	122.581155707549	20.3781820068063	85.9056033060093	52.9149324427498
hsa-miR-431-5p:mirBase	0	0	1.58904196659834	0	0	8.53461997470908	1.54326465291206	0	0	0	0	0	3.0142316949477	3.02371042529999
hsa-miR-4310-3p:Novel	0	0	0	0	0	1.42243666245151	1.54326465291206	1.42753748356547	0	0	0	1.85256200061876	3.0142316949477	1.51185521264999
hsa-miR-4310-5p:Novel	0	0	0	1.70175689381718	0	1.42243666245151	0	0	0	0	0	0	0	0
hsa-miR-4311-3p:Novel	0	1.51595083468253	0	0	0	1.42243666245151	1.54326465291206	1.42753748356547	0	3.07596716097459	3.10332039765948	0	1.50711584747385	0
hsa-miR-4311-5p:Novel	0	0	0	1.70175689381718	0	0	1.54326465291206	0	2.41701773849318	1.53798358048729	0	0	0	0
hsa-miR-4312-3p:Novel	0	0	0	0	0	0	1.54326465291206	2.85507496713095	0	0	1.55166019882974	0	0	0
hsa-miR-4312-5p:Novel	0	1.51595083468253	0	0	0	1.42243666245151	1.54326465291206	0	0	0	1.55166019882974	0	0	1.51185521264999
hsa-miR-4313-3p:Novel	0	3.03190166936506	1.58904196659834	0	6.54876703088726	2.84487332490303	1.54326465291206	0	14.5021064309591	9.22790148292377	4.65498059648921	11.1153720037125	6.02846338989539	6.04742085059998
